Close,Volume,MA_7,BollingerB1_7,BollingerB2_7,SOk,SOd_7,MACD_15_26,MACDSign_15_26,MACDDiff_15_26,pred
68.959999,3300000,69.9457147142858,0.05365424062443997,0.23734449035137284,0.35416286891965054,0.3545469582057189,-0.3085339241087297,-0.07306509020888184,-0.23546883389984785,69.370003
69.370003,3390000,69.71857242857153,0.04813377715450583,0.3961298244406284,0.8247445105726644,0.4851737780103825,-0.34001705195829857,-0.1264554825587652,-0.21356156939953336,69.610001
69.610001,3730000,69.50143014285723,0.03249465692770611,0.5480737022333694,0.40425534178373507,0.4633019279538803,-0.35015378931829844,-0.17119514391067187,-0.17895864540762657,69.470001
69.470001,3450000,69.33428757142867,0.015295937714548518,0.6279671973574313,0.4555583827129101,0.46125051963086444,-0.36225388866719754,-0.20940689286197703,-0.15284699580522051,69.07
69.07,3650000,69.25000128571438,0.013664877851488923,0.30978267609837745,0.4193543877909707,0.45031460690946756,-0.38907342852239424,-0.24534019999406048,-0.14373322852833376,68.32
68.32,3780000,69.13571514285722,0.024686968046461855,0.022065578539313634,0.16101935506833617,0.375624896386069,-0.44539413508542225,-0.2853509870123329,-0.16004314807308934,68.389999
68.389999,3460000,69.02714328571437,0.029602299654704112,0.1881882751884223,0.653058204923868,0.44667108661936844,-0.4833355535037498,-0.3249479003106163,-0.15838765319313347,68.75
68.75,3800000,68.99714342857152,0.03023290391371161,0.381521896777976,0.3144330189180097,0.413011830824094,-0.4912664151528361,-0.3582116032790603,-0.13305481187377577,68.809998
68.809998,3810000,68.9171427142858,0.02885492121904196,0.44612049529605846,0.39130288280728237,0.40751108481507275,-0.49008766495968814,-0.38458681561518593,-0.10550084934450221,68.290001
68.290001,3350000,68.72857128571437,0.025449720919869103,0.24926274702561743,0.30208468967155677,0.38088765010541953,-0.5110761389702532,-0.40988468028619945,-0.10119145868405371,68.400002
68.400002,3760000,68.57571428571437,0.017530789906668634,0.35383940469551867,0.7522135014517689,0.4744222072336046,-0.5177466004235356,-0.4314570643136667,-0.08628953610986889,68.349998
68.349998,3560000,68.47285685714294,0.012495968619460453,0.3564120162862735,0.2631565097025793,0.42130633093785985,-0.5209034594674193,-0.4493463433444173,-0.07155711612300203,68.129997
68.129997,3330000,68.44571357142867,0.014385774389262364,0.17935986897128567,0.35713860542193165,0.4051962817183154,-0.5298416743458603,-0.4654454095447059,-0.06439626480115435,67.900002
67.900002,3050000,68.3757140000001,0.018865316686202963,0.13121085249732775,0.3684211634352511,0.3959732539718466,-0.5438900505265707,-0.48113433774107894,-0.06275571278549175,68.16999799999999
68.16999799999999,3520000,68.29285657142866,0.016534346152964507,0.39119642716199093,0.533976246578874,0.43055625464206054,-0.536486021501446,-0.4922046744931524,-0.04428134700829356,68.839996
68.839996,3840000,68.2971420000001,0.01707421670607153,0.9655214776690114,0.7422661813023399,0.5086229922779943,-0.49139965519404427,-0.4920436706333309,0.0006440154392866049,69.260002
69.260002,4260000,68.43571357142868,0.02723344042849916,0.942276530037808,0.6422031478783583,0.5420627687514679,-0.4289321579061607,-0.4794213680878968,0.05048921018173613,69.809998
69.809998,3950000,68.63714157142867,0.040557264882361235,0.9213247818866437,0.7900009999999895,0.6041095837966145,-0.3463412674376656,-0.45280534795785066,0.10646408052018508,69.879997
69.879997,3890000,68.85571285714296,0.04763210380819003,0.812306272378947,0.522723166345651,0.583747656198464,-0.272655724072564,-0.4167754231807933,0.1441196991082293,69.959999
69.959999,3650000,69.11714171428582,0.04869650338608604,0.7504208568101108,0.6043927665616113,0.5889118484985999,-0.20635802251221946,-0.37469194304707854,0.16833392053485907,70.41999799999999
70.41999799999999,4140000,69.47714114285725,0.044328285047362304,0.806141985397535,0.7191008079784325,0.6214728716350938,-0.1273080094655228,-0.3252151563307674,0.19790714686524463,70.58000200000001
70.58000200000001,3810000,69.82142742857154,0.034964220690706815,0.8107318025075939,0.5316477487775324,0.5990094592529069,-0.053935730289111916,-0.27095927112243634,0.21702354083332442,70.480003
70.480003,3370000,70.05571414285727,0.026792963649276833,0.7260462500686343,0.6111130864153516,0.6020360867121285,0.0009162665462980613,-0.21658416358868945,0.21750043013498752,70.459999
70.459999,2620000,70.22714228571441,0.018685778020157532,0.6774486025448516,0.4776126531532106,0.5709246723809996,0.04432933558844354,-0.16440146375326284,0.20873079934170638,70.449997
70.449997,3400000,70.31857071428583,0.015799852880752703,0.6182930301071441,0.4634115407457795,0.5440427890050038,0.07858214304768296,-0.11580474239307367,0.19438688544075663,70.41999799999999
70.41999799999999,3630000,70.39571371428583,0.011344729083703285,0.5304077991651122,0.5131552285388576,0.5363201231279469,0.10407792091469048,-0.07182820973152083,0.1759061306462113,70.739998
70.739998,3470000,70.50714214285726,0.006589332284097371,1.0012018277564254,0.6144555087681318,0.5558554413155674,0.14006683427069788,-0.02944920093107708,0.16951603520177497,70.589996
70.589996,3700000,70.5314275714287,0.006386343626837899,0.6300255246846013,0.37209186046511156,0.5099119500894373,0.16028861282977402,0.008498361821093153,0.15179025100868088,70.410004
70.410004,3350000,70.50714214285725,0.006726217504184246,0.295173672896292,0.34524092971871767,0.468742450300582,0.1660215851546667,0.04000300648780787,0.12601857866685884,70.660004
70.660004,3300000,70.53285657142867,0.007406641569516689,0.7433855442987275,0.6794900558584721,0.5214310263319173,0.18186059898127382,0.06837452498650108,0.11348607399477274,70.32
70.32,3310000,70.5128567142858,0.008651057604588558,0.18384704183359915,0.235291141861506,0.4498943499350769,0.17569422037800564,0.089838464064802,0.08585575631320363,70.160004
70.160004,3230000,70.47142914285725,0.011541686789944928,0.11711239376389115,0.5119077806230331,0.46539798478684224,0.16092356900611549,0.10405548505306471,0.05686808395305078,69.760002
69.760002,2910000,70.37714400000011,0.01926499251636884,0.0448184814355331,0.3595505617977449,0.4389357742136023,0.12709610082050915,0.1086636082065536,0.018432492613955548,69.889999
69.889999,3110000,70.25571557142868,0.019332318659047384,0.2307355412517004,0.4880922193769838,0.4512250090921848,0.10513298908846025,0.10795748438293495,-0.002824495294474705,69.959999
69.959999,3030000,70.16571600000012,0.01818865607472197,0.33880758203199335,0.45882343252572755,0.45312462927833963,0.08993016255473663,0.10435202001729528,-0.014421857462558654,70.199997
70.199997,2960000,70.1357150000001,0.01720407887353533,0.5532744195719344,0.523806065743166,0.47079508835331424,0.08900249140420158,0.10128211429467654,-0.012279622890474962,70.160004
70.160004,2980000,70.06428642857153,0.011321850771365967,0.6206639509319071,1.0,0.6030968775714494,0.0853901282831373,0.0981037170923687,-0.012713588809231402,70.010002
70.010002,3020000,70.02000100000012,0.009322905156476019,0.4846826657441259,0.4337344171874507,0.5607561277486065,0.0740338051222551,0.09328973469834599,-0.01925592957609089,69.779999
69.779999,2870000,69.96571457142869,0.00982417253681562,0.22981137338613497,0.4102569362268489,0.5231312400773209,0.052434466402814905,0.08511868103923978,-0.032684214636424874,69.690002
69.690002,2890000,69.95571457142869,0.010701577416054013,0.14507130878751523,0.45714338775739277,0.506634247470096,0.02986631728840905,0.07406820828907364,-0.04420189100066459,70.190002
70.190002,3210000,69.99857214285727,0.011615050091829695,0.735450386090591,0.814432150069958,0.5835838264165664,0.03676836020694907,0.06660823867264873,-0.02983987846569966,70.41999799999999
70.41999799999999,3340000,70.06428628571442,0.014625428479657008,0.847130574269151,0.5915473120384602,0.5855746998264394,0.05373260460663687,0.06403311185944635,-0.010300507252809482,70.400002
70.400002,3280000,70.09285842857156,0.01618036478644438,0.7708191372338491,0.5135168005621568,0.5675602114077088,0.06596094516557116,0.06441867852067132,0.0015422666448998423,70.599998
70.599998,3200000,70.15571471428584,0.019576904478014762,0.8234840709222412,0.6749974687594967,0.5944195409566758,0.08544239751502403,0.06862342231954187,0.016818975195482158,70.910004
70.910004,3670000,70.28428642857156,0.024800426746970625,0.8589723161307203,0.5584450329027286,0.5854259101232231,0.11622219087671226,0.07814317603097595,0.03807901484573631,71.059998
71.059998,3250000,70.46714342857156,0.02593749517222176,0.8243646167564823,0.552939626308508,0.5773043365823689,0.14772197539774368,0.09205893590432951,0.05566303949341417,70.940002
70.940002,3060000,70.64571485714299,0.01862422510021036,0.7236697500557723,0.4029922477380703,0.5337263039597636,0.16576393067730066,0.10679993485892375,0.05896399581837691,70.849998
70.849998,3220000,70.74000000000014,0.01497824165518945,0.6038147112228209,0.41025565417391563,0.5028586359821948,0.1742628673095652,0.12029252134905204,0.05397034596051316,70.660004
70.660004,3060000,70.7742865714287,0.01298616450150596,0.37565635230160765,0.38235588235293744,0.47273294352626505,0.16985941442081298,0.13020589996340423,0.03965351445740875,70.510002
70.510002,3360000,70.790000857143,0.011413454880966576,0.15344895338746156,0.45454521841671464,0.46818601179057817,0.15708003903017698,0.13558072777675878,0.021499311253418196,70.400002
70.400002,3130000,70.76143000000013,0.01375157958831746,0.12857373856929388,0.37143444900477995,0.44399811926564936,0.1396700817550851,0.13639859857242406,0.0032714831826610447,70.449997
70.449997,3050000,70.69571471428586,0.014604818238736935,0.26201629529947973,0.499993939357202,0.45799707508222387,0.12681759246503077,0.13448239735094542,-0.0076648048859146445,69.889999
69.889999,3040000,70.52857200000014,0.019655903299638112,0.03936975089229532,0.1777745184967961,0.387941432956955,0.08671204241554165,0.12492832636386467,-0.03821628394832302,69.699997
69.699997,3090000,70.35142842857157,0.02342326618379856,0.10468041224865027,0.3670829994696119,0.3827268244188172,0.04374020286233815,0.10869070166355937,-0.06495049880122122,70.040001
70.040001,2940000,70.23571457142872,0.020441377281854686,0.3636821327059916,0.6329105912524131,0.4452727676232321,0.025835071716343805,0.09211957567411626,-0.06628450395777245,70.010002
70.010002,2870000,70.14285714285728,0.017784368103406053,0.3934983148062875,0.28986002939122635,0.4064195823682432,0.009561659244212706,0.07560799238813555,-0.06604633314392284,69.550003
69.550003,2950000,70.00571442857157,0.019073229642639883,0.15870322040523563,0.419357370816097,0.4096540295237237,-0.0271372273350039,0.05505894844350766,-0.08219617577851156,69.370003
69.370003,2790000,69.85857171428586,0.020454463842147164,0.15808523845286016,0.34783327029012534,0.39419883955937063,-0.06578551759747597,0.030890055235310927,-0.0966755728327869,68.809998
68.809998,3350000,69.62428614285729,0.024945277391438803,0.031155292511533535,0.27999899999998945,0.36564887945345875,-0.12500743778608125,-0.00028944336896751806,-0.12471799441711373,68.489998
68.489998,3290000,69.42428600000014,0.03381910331744203,0.10206946994031621,0.17977098850672246,0.31917940645301335,-0.18812698018160745,-0.03785695073149552,-0.15027002945011192,68.910004
68.910004,3130000,69.31142985714298,0.03467833487245872,0.33299008726237694,0.8144398980198845,0.4429945298718133,-0.21613438739852597,-0.07351243806490163,-0.14262194933362435,68.839996
68.839996,2730000,69.1400005714287,0.030359026909830226,0.3570741951278591,0.3095181405625699,0.40962543243796296,-0.24038955169558562,-0.10688786079103844,-0.13350169090454717,68.309998
68.309998,3020000,68.89714285714298,0.025652360145219363,0.1677869255061359,0.23656103595586758,0.3663593332138355,-0.2848055361798032,-0.1424713958687914,-0.1423341403110118,68.559998
68.559998,2880000,68.75571357142869,0.020136003982505514,0.35863454412541124,0.7209247431107504,0.45500068584725756,-0.3054221390149081,-0.17506154449801475,-0.13036059451689336,68.410004
68.410004,3240000,68.61857085714298,0.013656179417825043,0.27742600847863397,0.16667189540433247,0.3829184881394356,-0.32693600576541826,-0.20543643675149548,-0.12149956901392278,67.900002
67.900002,3320000,68.48857142857155,0.01981553792740904,0.06631567419132327,0.4479181749147651,0.39916840984968377,-0.367311360718233,-0.23781142154484303,-0.12949993917338998,67.900002
67.900002,3470000,68.4042862857144,0.023721411103766226,0.1892210471500471,0.8055568415614067,0.5007655178545902,-0.3966218440298377,-0.269573506041842,-0.1270483379879957,67.599998
67.599998,3070000,68.2171425714287,0.025484169901740506,0.14500445961748293,0.397956945029759,0.47506337463377735,-0.4319743203792541,-0.30205366890932445,-0.12992065146992965,67.900002
67.900002,2940000,68.08285771428584,0.02034862796869474,0.3680116412816237,0.6875048828175897,0.5281737517023651,-0.4413386292699357,-0.3299106609814467,-0.111427968288489,68.269997
68.269997,3350000,68.07714328571441,0.020111425544305155,0.6408587496268162,0.4943769599741142,0.5197245537676017,-0.4259966468501659,-0.3491278581551906,-0.07686878869497532,68.589996
68.589996,3100000,68.08142871428585,0.02053117148659622,0.8638363018271819,0.6264996951814591,0.5464183391274653,-0.3933261412151694,-0.3579675147671864,-0.03535862644798299,68.529999
68.529999,3240000,68.09857085714299,0.02176597958675076,0.7910665218599935,0.4285705782353511,0.5169563988991396,-0.3662704756200128,-0.3596281069377517,-0.0066423686822610906,68.459999
68.459999,3040000,68.17857042857156,0.022344268952636578,0.684737109974782,0.3999933333333274,0.4877156325037435,-0.34452379770152675,-0.35660724509050673,0.012083447388979984,67.709999
67.709999,3340000,68.15142714285729,0.024045946250716606,0.2306337433177138,0.17142808163404483,0.40864374477832194,-0.36190937070551854,-0.35766767021350915,-0.004241700492009393,67.050003
67.050003,3650000,68.07285642857155,0.0328300190804883,0.04231329665921541,0.12381393196020467,0.3374362915683915,-0.4062547991049996,-0.3673850959918073,-0.03886970311319232,66.300003
66.300003,4140000,67.84428514285727,0.05173784919170338,0.06004829188012004,0.1913607567393421,0.3009174078590517,-0.47661563415915964,-0.3892312036252778,-0.08738443053388184,65.239998
65.239998,4150000,67.41142814285728,0.07625790030779227,0.0775965165465853,0.1487180802100523,0.26286757594517846,-0.5831895687247197,-0.4280228766451662,-0.15516669207955353,65.699997
65.699997,5100000,66.99857114285727,0.07805889951556079,0.25169881855330506,0.8899061653097841,0.4196272232913461,-0.6407084132225265,-0.4705599839606383,-0.17014842926188817,65.989998
65.989998,3780000,66.63571385714297,0.06934444557379535,0.36025936356049704,0.38738738738739376,0.4115672643151646,-0.6666082741515424,-0.5097696419988191,-0.1568386321527233,66.529999
66.529999,3320000,66.35999957142869,0.050178860037227546,0.551052885835925,0.6428568877555592,0.469389670176304,-0.653919608013922,-0.5385996352018397,-0.11531997281208228,66.239998
66.239998,3010000,66.14999942857155,0.035269442493464156,0.5385751102742874,0.43999499999999614,0.46204100263212783,-0.6523531969485958,-0.561350347551191,-0.09100284939740488,66.019997
66.019997,2530000,66.00285571428584,0.025908087507768816,0.5100240981935884,0.39999488885482115,0.4465294741876441,-0.6562475611600149,-0.5803297902729557,-0.0759177708870592,65.16999799999999
65.16999799999999,3020000,65.84142642857155,0.03057268853435589,0.1664454551381037,0.23200079999999162,0.3928973056403237,-0.6966133371539058,-0.6035864996491458,-0.09302683750476004,64.260002
64.260002,3670000,65.70142700000012,0.0466414325894079,0.029623770439798462,0.20869981852189587,0.3468479338604545,-0.7692093562493909,-0.6367110709691949,-0.13249828528019603,63.57
